event_id,query_id,query_text,sku,rank_position,clicked
E01797,Q0074,panier home decor rwanda,MIR0069,8,0
E01798,Q0114,panier home decor pour femme,MIR0246,4,0
E01799,Q0005,belt leather rwanda,MIR0106,10,0
E01800,Q0043,cuir bag for women,MIR0054,8,0
E01801,Q0040,cadeau rwanda,MIR0390,7,0
E01802,Q0111,decor home,MIR0197,6,1
E01803,Q0026,small wallet,MIR0373,3,0
E01804,Q0081,home decor made in rwanda,MIR0204,5,0
E01805,Q0073,cuir bag pour femme,MIR0237,5,1
E01806,Q0019,basket set,MIR0329,2,1
E01807,Q0018,house warming gift,MIR0203,5,0
E01808,Q0094,sac cuir maison,MIR0021,10,0
E01809,Q0011,earrings cadeau,MIR0394,7,0
E01810,Q0119,dress for mom,MIR0249,5,0
E01811,Q0078,sac gift rwanda,MIR0125,7,0
E01812,Q0030,gift women,MIR0069,5,0
E01813,Q0028,decor,MIR0075,3,0
E01814,Q0052,cadeau salon,MIR0126,3,1
E01815,Q0102,home decor for men,MIR0178,10,0
E01816,Q0090,belt for mom,MIR0382,7,0
E01817,Q0015,crossbody leather,MIR0034,5,0
E01818,Q0119,dress for mom,MIR0074,2,0
E01819,Q0038,panier home decor kigali,MIR0246,1,1
E01820,Q0100,femme wallet for women,MIR0320,4,0
E01821,Q0045,jewelery,MIR0328,10,0
E01822,Q0110,lether,MIR0329,1,1
E01823,Q0042,portefeuille rwanda,MIR0388,3,0
E01824,Q0058,cadeau maison,MIR0016,7,0
E01825,Q0043,cuir bag for women,MIR0284,2,1
E01826,Q0074,panier home decor rwanda,MIR0344,6,0
E01827,Q0039,deco basket pour femme,MIR0321,6,0
E01828,Q0023,jewelery gift,MIR0222,8,0
E01829,Q0045,jewelery,MIR0394,7,1
E01830,Q0084,earrings in kigali,MIR0071,5,0
E01831,Q0055,bag made in rwanda,MIR0368,8,0
E01832,Q0006,sandals cuir femme,MIR0311,9,0
E01833,Q0074,panier home decor rwanda,MIR0023,8,0
E01834,Q0004,wallet gift men,MIR0133,7,0
E01835,Q0115,decoration maison pour femme,MIR0081,3,0
E01836,Q0011,earrings cadeau,MIR0359,10,0
E01837,Q0047,baskt,MIR0329,2,0
E01838,Q0084,earrings in kigali,MIR0087,1,1
E01839,Q0045,jewelery,MIR0379,8,0
E01840,Q0010,beaded necklace women,MIR0168,2,1
E01841,Q0067,sac gift pour femme,MIR0349,5,0
E01842,Q0039,deco basket pour femme,MIR0126,1,1
E01843,Q0066,bag in kigali,MIR0034,2,1
E01844,Q0114,panier home decor pour femme,MIR0142,3,0
E01845,Q0010,beaded necklace women,MIR0168,2,1
E01846,Q0081,home decor made in rwanda,MIR0198,8,0
E01847,Q0062,bijoux salon,MIR0027,10,0
E01848,Q0074,panier home decor rwanda,MIR0246,1,1
E01849,Q0073,cuir bag pour femme,MIR0181,4,0
E01850,Q0068,sac cuir salon,MIR0133,7,1
E01851,Q0001,leather bag for women,MIR0087,6,0
E01852,Q0068,sac cuir salon,MIR0171,9,0
E01853,Q0083,home decor for women,MIR0321,8,0
E01854,Q0040,cadeau rwanda,MIR0126,1,0
E01855,Q0035,portefeuille pour femme,MIR0265,8,0
E01856,Q0007,home decor basket,MIR0122,10,0
E01857,Q0075,bag in kigali,MIR0313,6,0
E01858,Q0084,earrings in kigali,MIR0337,6,0
E01859,Q0093,panier rwanda,MIR0329,3,0
E01860,Q0117,sac gift rwanda,MIR0236,9,0
E01861,Q0120,cadeau leather pour femme,MIR0126,1,1
E01862,Q0054,bag made in rwanda,MIR0034,2,0
E01863,Q0113,cadeau leather kigali,MIR0126,1,0
E01864,Q0099,cuir bag kigali,MIR0108,5,1
E01865,Q0075,bag in kigali,MIR0092,5,0
E01866,Q0080,wallet for men,MIR0234,9,0
E01867,Q0095,bag for home,MIR0274,10,0
E01868,Q0062,bijoux salon,MIR0198,7,0
E01869,Q0073,cuir bag pour femme,MIR0062,8,0
E01870,Q0077,panier pour femme,MIR0126,5,0
E01871,Q0029,cuir,MIR0356,7,0
E01872,Q0047,baskt,MIR0301,10,0
E01873,Q0118,bijoux rwanda,MIR0329,1,1
E01874,Q0023,jewelery gift,MIR0168,1,0
E01875,Q0015,crossbody leather,MIR0345,3,0
E01876,Q0023,jewelery gift,MIR0193,5,0
E01877,Q0066,bag in kigali,MIR0309,10,0
E01878,Q0020,bracelet femme,MIR0384,3,0
E01879,Q0034,basket in kigali,MIR0247,5,0
E01880,Q0063,cuire bag,MIR0109,8,0
E01881,Q0114,panier home decor pour femme,MIR0275,4,0
E01882,Q0015,crossbody leather,MIR0034,3,1
E01883,Q0069,decor home,MIR0013,4,0
E01884,Q0017,gift for mom rwanda,MIR0392,10,0
E01885,Q0023,jewelery gift,MIR0230,9,0
E01886,Q0080,wallet for men,MIR0047,7,1
E01887,Q0008,panier decoration salon,MIR0391,10,0
E01888,Q0091,sac gift for women,MIR0284,4,0
E01889,Q0117,sac gift rwanda,MIR0400,6,0
E01890,Q0090,belt for mom,MIR0097,4,0
E01891,Q0060,basket for office,MIR0285,2,0
E01892,Q0107,dress for office,MIR0239,10,0
E01893,Q0018,house warming gift,MIR0051,8,0
E01894,Q0024,baskt home,MIR0285,1,1
E01895,Q0075,bag in kigali,MIR0255,3,0
E01896,Q0021,lether bag,MIR0038,3,0
E01897,Q0051,femme wallet kigali,MIR0147,2,0
E01898,Q0107,dress for office,MIR0099,3,0
E01899,Q0015,crossbody leather,MIR0257,9,1
E01900,Q0060,basket for office,MIR0044,10,0
E01901,Q0060,basket for office,MIR0285,1,1
E01902,Q0076,leather in kigali,MIR0372,1,1
E01903,Q0103,gift made in rwanda,MIR0045,3,0
E01904,Q0115,decoration maison pour femme,MIR0214,3,1
E01905,Q0031,cadeau leather kigali,MIR0215,3,1
E01906,Q0112,bijoux pour femme,MIR0055,7,0
E01907,Q0011,earrings cadeau,MIR0009,7,0
E01908,Q0076,leather in kigali,MIR0126,2,0
E01909,Q0080,wallet for men,MIR0221,3,0
E01910,Q0077,panier pour femme,MIR0126,2,1
E01911,Q0098,panier home decor for women,MIR0058,4,0
E01912,Q0049,leather made in rwanda,MIR0126,1,1
E01913,Q0066,bag in kigali,MIR0281,7,0
E01914,Q0007,home decor basket,MIR0246,2,1
E01915,Q0025,feme cadeau,MIR0335,6,0
E01916,Q0037,femme wallet for women,MIR0216,9,0
E01917,Q0015,crossbody leather,MIR0048,8,0
E01918,Q0076,leather in kigali,MIR0205,8,0
E01919,Q0020,bracelet femme,MIR0299,9,0
E01920,Q0063,cuire bag,MIR0034,4,0
E01921,Q0045,jewelery,MIR0382,9,0
E01922,Q0063,cuire bag,MIR0034,2,0
E01923,Q0083,home decor for women,MIR0104,9,1
E01924,Q0051,femme wallet kigali,MIR0005,7,1
E01925,Q0071,wallet made in rwanda,MIR0077,10,0
E01926,Q0115,decoration maison pour femme,MIR0305,8,0
E01927,Q0084,earrings in kigali,MIR0156,10,0
E01928,Q0078,sac gift rwanda,MIR0390,3,1
E01929,Q0037,femme wallet for women,MIR0221,4,0
E01930,Q0098,panier home decor for women,MIR0250,7,0
E01931,Q0087,wallet,MIR0373,2,0
E01932,Q0058,cadeau maison,MIR0126,2,0
E01933,Q0022,cadeu cuir,MIR0075,1,0
E01934,Q0103,gift made in rwanda,MIR0182,5,1
E01935,Q0113,cadeau leather kigali,MIR0156,6,0
E01936,Q0030,gift women,MIR0039,4,0
E01937,Q0117,sac gift rwanda,MIR0376,10,0
E01938,Q0031,cadeau leather kigali,MIR0390,10,0
E01939,Q0063,cuire bag,MIR0034,1,0
E01940,Q0083,home decor for women,MIR0174,5,0
E01941,Q0003,sac cuir femme kigali,MIR0125,10,0
E01942,Q0001,leather bag for women,MIR0354,10,0
E01943,Q0010,beaded necklace women,MIR0168,1,1
E01944,Q0089,cadeu,MIR0329,2,0
E01945,Q0044,cadeau maison,MIR0182,9,0
E01946,Q0025,feme cadeau,MIR0126,5,1
E01947,Q0118,bijoux rwanda,MIR0329,1,1
E01948,Q0091,sac gift for women,MIR0326,3,0
E01949,Q0098,panier home decor for women,MIR0355,6,0
E01950,Q0001,leather bag for women,MIR0114,5,1
E01951,Q0102,home decor for men,MIR0246,1,0
E01952,Q0056,sac cuir maison,MIR0284,1,1
E01953,Q0097,basket for office,MIR0285,1,1
E01954,Q0114,panier home decor pour femme,MIR0246,3,0
E01955,Q0120,cadeau leather pour femme,MIR0126,4,0
E01956,Q0002,cadeau en cuir pour femme,MIR0237,2,1
E01957,Q0078,sac gift rwanda,MIR0168,3,0
E01958,Q0076,leather in kigali,MIR0331,6,0
E01959,Q0079,belt for mom,MIR0348,10,0
E01960,Q0116,femme wallet for women,MIR0364,9,0
E01961,Q0002,cadeau en cuir pour femme,MIR0187,9,0
E01962,Q0062,bijoux salon,MIR0040,7,0
E01963,Q0106,dress made in rwanda,MIR0125,5,1
E01964,Q0063,cuire bag,MIR0034,1,0
E01965,Q0083,home decor for women,MIR0246,5,0
E01966,Q0087,wallet,MIR0373,1,0
E01967,Q0011,earrings cadeau,MIR0284,5,0
E01968,Q0020,bracelet femme,MIR0046,2,0
E01969,Q0025,feme cadeau,MIR0126,2,1
E01970,Q0043,cuir bag for women,MIR0095,6,0
E01971,Q0027,big tote,MIR0021,9,1
E01972,Q0022,cadeu cuir,MIR0284,2,1
E01973,Q0032,wallet made in rwanda,MIR0172,10,1
E01974,Q0072,decoration maison pour homme,MIR0126,1,0
E01975,Q0025,feme cadeau,MIR0126,2,1
E01976,Q0051,femme wallet kigali,MIR0315,9,0
E01977,Q0044,cadeau maison,MIR0028,7,0
E01978,Q0019,basket set,MIR0013,7,1
E01979,Q0046,decoration maison kigali,MIR0219,1,1
E01980,Q0044,cadeau maison,MIR0023,9,0
E01981,Q0058,cadeau maison,MIR0214,9,0
E01982,Q0025,feme cadeau,MIR0291,5,0
E01983,Q0001,leather bag for women,MIR0199,6,0
E01984,Q0117,sac gift rwanda,MIR0168,2,1
E01985,Q0021,lether bag,MIR0092,10,0
E01986,Q0101,cadeau rwanda,MIR0167,7,0
E01987,Q0003,sac cuir femme kigali,MIR0285,8,0
E01988,Q0017,gift for mom rwanda,MIR0241,3,1
E01989,Q0078,sac gift rwanda,MIR0209,3,1
E01990,Q0059,panier home decor rwanda,MIR0031,7,0
E01991,Q0006,sandals cuir femme,MIR0001,10,0
E01992,Q0018,house warming gift,MIR0022,5,0
E01993,Q0078,sac gift rwanda,MIR0168,3,1
E01994,Q0100,femme wallet for women,MIR0080,3,0
E01995,Q0027,big tote,MIR0263,7,0
E01996,Q0025,feme cadeau,MIR0319,2,1
E01997,Q0111,decor home,MIR0246,2,1
E01998,Q0109,earrings for home,MIR0223,6,0
E01999,Q0078,sac gift rwanda,MIR0284,10,0
E02000,Q0025,feme cadeau,MIR0088,8,0
E02001,Q0059,panier home decor rwanda,MIR0289,7,0
E02002,Q0095,bag for home,MIR0134,6,0
E02003,Q0011,earrings cadeau,MIR0364,6,0
E02004,Q0037,femme wallet for women,MIR0128,7,0
E02005,Q0048,belt for office,MIR0090,4,0
E02006,Q0070,deco basket rwanda,MIR0329,2,1
E02007,Q0117,sac gift rwanda,MIR0019,8,0
E02008,Q0060,basket for office,MIR0039,7,0
E02009,Q0059,panier home decor rwanda,MIR0246,1,1
E02010,Q0031,cadeau leather kigali,MIR0288,3,0
E02011,Q0026,small wallet,MIR0236,6,0
E02012,Q0003,sac cuir femme kigali,MIR0338,8,0
E02013,Q0075,bag in kigali,MIR0034,2,0
E02014,Q0098,panier home decor for women,MIR0203,6,0
E02015,Q0056,sac cuir maison,MIR0284,2,1
E02016,Q0039,deco basket pour femme,MIR0196,8,0
E02017,Q0016,cuir portefeuille,MIR0284,2,1
E02018,Q0043,cuir bag for women,MIR0252,10,0
E02019,Q0063,cuire bag,MIR0047,9,0
E02020,Q0039,deco basket pour femme,MIR0262,8,0
E02021,Q0085,decoration maison maison,MIR0329,4,1
E02022,Q0032,wallet made in rwanda,MIR0006,9,0
E02023,Q0071,wallet made in rwanda,MIR0387,10,0
E02024,Q0098,panier home decor for women,MIR0145,7,0
E02025,Q0033,cuir bag kigali,MIR0108,5,1
E02026,Q0041,decor home,MIR0131,4,0
E02027,Q0043,cuir bag for women,MIR0291,4,0
E02028,Q0003,sac cuir femme kigali,MIR0237,5,1
E02029,Q0046,decoration maison kigali,MIR0329,3,1
E02030,Q0087,wallet,MIR0211,10,1
E02031,Q0018,house warming gift,MIR0168,4,0
E02032,Q0096,cadeau kigali,MIR0114,10,0
E02033,Q0019,basket set,MIR0133,10,0
E02034,Q0024,baskt home,MIR0285,3,0
E02035,Q0018,house warming gift,MIR0266,9,0
E02036,Q0091,sac gift for women,MIR0299,9,0
E02037,Q0120,cadeau leather pour femme,MIR0366,6,0
E02038,Q0062,bijoux salon,MIR0220,10,1
E02039,Q0059,panier home decor rwanda,MIR0140,4,0
E02040,Q0076,leather in kigali,MIR0183,7,0
E02041,Q0084,earrings in kigali,MIR0087,5,0
E02042,Q0048,belt for office,MIR0097,1,1
E02043,Q0045,jewelery,MIR0390,8,0
E02044,Q0057,wallet for mom,MIR0336,8,1
E02045,Q0068,sac cuir salon,MIR0170,7,0
E02046,Q0025,feme cadeau,MIR0050,10,0
E02047,Q0110,lether,MIR0077,5,0
E02048,Q0066,bag in kigali,MIR0034,4,0
E02049,Q0085,decoration maison maison,MIR0329,4,1
E02050,Q0116,femme wallet for women,MIR0269,6,0
E02051,Q0083,home decor for women,MIR0075,9,0
E02052,Q0079,belt for mom,MIR0050,9,0
E02053,Q0075,bag in kigali,MIR0034,2,1
E02054,Q0117,sac gift rwanda,MIR0066,9,0
E02055,Q0118,bijoux rwanda,MIR0380,8,0
E02056,Q0077,panier pour femme,MIR0124,8,0
E02057,Q0115,decoration maison pour femme,MIR0126,5,0
E02058,Q0034,basket in kigali,MIR0138,9,0
E02059,Q0001,leather bag for women,MIR0192,1,1
E02060,Q0007,home decor basket,MIR0246,5,1
E02061,Q0014,decor mural rwanda,MIR0246,4,1
E02062,Q0115,decoration maison pour femme,MIR0126,2,1
E02063,Q0106,dress made in rwanda,MIR0203,8,0
E02064,Q0066,bag in kigali,MIR0034,2,0
E02065,Q0081,home decor made in rwanda,MIR0023,7,1
E02066,Q0100,femme wallet for women,MIR0221,4,1
E02067,Q0061,basket for men,MIR0285,3,1
E02068,Q0049,leather made in rwanda,MIR0278,10,0
E02069,Q0109,earrings for home,MIR0056,3,0
E02070,Q0039,deco basket pour femme,MIR0126,1,0
E02071,Q0036,wallet in kigali,MIR0069,10,0
E02072,Q0043,cuir bag for women,MIR0222,8,0
E02073,Q0115,decoration maison pour femme,MIR0342,9,0
E02074,Q0016,cuir portefeuille,MIR0210,10,0
E02075,Q0107,dress for office,MIR0098,10,0
E02076,Q0009,agaseke gift,MIR0329,2,1
E02077,Q0078,sac gift rwanda,MIR0250,6,0
E02078,Q0005,belt leather rwanda,MIR0023,9,0
E02079,Q0068,sac cuir salon,MIR0107,10,0
E02080,Q0115,decoration maison pour femme,MIR0126,4,0
E02081,Q0055,bag made in rwanda,MIR0375,8,0
E02082,Q0081,home decor made in rwanda,MIR0246,1,0
E02083,Q0077,panier pour femme,MIR0181,9,0
E02084,Q0084,earrings in kigali,MIR0235,8,0
E02085,Q0023,jewelery gift,MIR0155,10,1
E02086,Q0049,leather made in rwanda,MIR0126,3,0
E02087,Q0084,earrings in kigali,MIR0001,3,1
E02088,Q0083,home decor for women,MIR0331,6,0
E02089,Q0079,belt for mom,MIR0302,9,0
E02090,Q0089,cadeu,MIR0038,8,1
E02091,Q0042,portefeuille rwanda,MIR0141,5,0
E02092,Q0094,sac cuir maison,MIR0110,6,0
E02093,Q0020,bracelet femme,MIR0171,6,0
E02094,Q0001,leather bag for women,MIR0163,4,0
E02095,Q0036,wallet in kigali,MIR0025,6,0
E02096,Q0004,wallet gift men,MIR0378,8,0
E02097,Q0119,dress for mom,MIR0133,8,0
E02098,Q0035,portefeuille pour femme,MIR0363,10,0
E02099,Q0043,cuir bag for women,MIR0346,8,0
E02100,Q0006,sandals cuir femme,MIR0107,10,0
E02101,Q0049,leather made in rwanda,MIR0126,2,0
E02102,Q0025,feme cadeau,MIR0353,5,0
E02103,Q0041,decor home,MIR0246,5,0
E02104,Q0055,bag made in rwanda,MIR0034,2,0
E02105,Q0080,wallet for men,MIR0386,3,1
E02106,Q0021,lether bag,MIR0364,9,0
E02107,Q0059,panier home decor rwanda,MIR0128,6,0
E02108,Q0102,home decor for men,MIR0246,2,1
E02109,Q0079,belt for mom,MIR0238,5,0
E02110,Q0028,decor,MIR0236,8,0
E02111,Q0065,wallet,MIR0211,4,1
E02112,Q0084,earrings in kigali,MIR0064,9,1
E02113,Q0057,wallet for mom,MIR0400,7,0
E02114,Q0102,home decor for men,MIR0149,6,0
E02115,Q0118,bijoux rwanda,MIR0100,2,0
E02116,Q0025,feme cadeau,MIR0126,5,0
E02117,Q0022,cadeu cuir,MIR0167,5,0
E02118,Q0066,bag in kigali,MIR0034,4,1
E02119,Q0113,cadeau leather kigali,MIR0378,6,0
E02120,Q0086,bag in kigali,MIR0317,7,0
E02121,Q0002,cadeau en cuir pour femme,MIR0168,10,0
E02122,Q0064,cuir bag kigali,MIR0234,10,0
E02123,Q0100,femme wallet for women,MIR0231,5,0
E02124,Q0055,bag made in rwanda,MIR0203,3,0
E02125,Q0080,wallet for men,MIR0341,9,0
E02126,Q0022,cadeu cuir,MIR0280,8,1
E02127,Q0025,feme cadeau,MIR0186,9,0
E02128,Q0120,cadeau leather pour femme,MIR0104,8,1
E02129,Q0012,kitenge dress,MIR0099,1,0
E02130,Q0067,sac gift pour femme,MIR0126,3,0
E02131,Q0002,cadeau en cuir pour femme,MIR0010,5,0
E02132,Q0092,bijoux salon,MIR0130,7,0
E02133,Q0071,wallet made in rwanda,MIR0086,8,0
E02134,Q0113,cadeau leather kigali,MIR0126,2,0
E02135,Q0077,panier pour femme,MIR0028,6,0
E02136,Q0109,earrings for home,MIR0378,5,1
E02137,Q0060,basket for office,MIR0092,10,0
E02138,Q0094,sac cuir maison,MIR0276,6,0
E02139,Q0030,gift women,MIR0011,8,0
E02140,Q0061,basket for men,MIR0132,6,0
E02141,Q0055,bag made in rwanda,MIR0007,7,0
E02142,Q0019,basket set,MIR0329,1,1
E02143,Q0030,gift women,MIR0203,10,0
E02144,Q0095,bag for home,MIR0183,7,0
E02145,Q0001,leather bag for women,MIR0123,9,0
E02146,Q0034,basket in kigali,MIR0399,7,0
E02147,Q0111,decor home,MIR0181,6,0
E02148,Q0044,cadeau maison,MIR0397,10,0
E02149,Q0064,cuir bag kigali,MIR0352,7,1
E02150,Q0005,belt leather rwanda,MIR0330,1,1
E02151,Q0108,decor home,MIR0246,4,0
E02152,Q0094,sac cuir maison,MIR0215,8,0
E02153,Q0046,decoration maison kigali,MIR0390,8,0
E02154,Q0002,cadeau en cuir pour femme,MIR0287,7,0
E02155,Q0104,portefeuille pour femme,MIR0126,1,1
E02156,Q0029,cuir,MIR0284,4,0
E02157,Q0093,panier rwanda,MIR0171,7,1
E02158,Q0057,wallet for mom,MIR0185,9,0
E02159,Q0108,decor home,MIR0246,2,0
E02160,Q0077,panier pour femme,MIR0114,10,0
E02161,Q0014,decor mural rwanda,MIR0260,3,1
E02162,Q0052,cadeau salon,MIR0367,1,0
E02163,Q0040,cadeau rwanda,MIR0317,3,0
E02164,Q0005,belt leather rwanda,MIR0078,7,0
E02165,Q0094,sac cuir maison,MIR0238,6,1
E02166,Q0002,cadeau en cuir pour femme,MIR0323,8,0
E02167,Q0094,sac cuir maison,MIR0373,3,1
E02168,Q0006,sandals cuir femme,MIR0248,2,0
E02169,Q0115,decoration maison pour femme,MIR0008,3,0
E02170,Q0108,decor home,MIR0185,10,0
E02171,Q0077,panier pour femme,MIR0126,2,0
E02172,Q0006,sandals cuir femme,MIR0248,2,0
E02173,Q0017,gift for mom rwanda,MIR0283,10,0
E02174,Q0061,basket for men,MIR0377,4,0
E02175,Q0018,house warming gift,MIR0107,10,0
E02176,Q0069,decor home,MIR0168,8,0
E02177,Q0063,cuire bag,MIR0094,7,0
E02178,Q0003,sac cuir femme kigali,MIR0316,10,0
E02179,Q0046,decoration maison kigali,MIR0332,6,0
E02180,Q0039,deco basket pour femme,MIR0126,1,0
E02181,Q0022,cadeu cuir,MIR0184,7,0
E02182,Q0100,femme wallet for women,MIR0137,7,0
E02183,Q0067,sac gift pour femme,MIR0182,6,0
E02184,Q0099,cuir bag kigali,MIR0279,6,0
E02185,Q0049,leather made in rwanda,MIR0126,1,0
E02186,Q0049,leather made in rwanda,MIR0198,3,1
E02187,Q0082,gift for mom,MIR0241,2,0
E02188,Q0006,sandals cuir femme,MIR0334,7,0
E02189,Q0050,cadeau kigali,MIR0102,4,0
E02190,Q0007,home decor basket,MIR0366,9,0
E02191,Q0092,bijoux salon,MIR0184,4,1
E02192,Q0043,cuir bag for women,MIR0379,9,0
E02193,Q0093,panier rwanda,MIR0086,6,0
E02194,Q0016,cuir portefeuille,MIR0163,3,0
E02195,Q0081,home decor made in rwanda,MIR0203,5,0
E02196,Q0110,lether,MIR0237,10,0
E02197,Q0081,home decor made in rwanda,MIR0033,7,0
E02198,Q0072,decoration maison pour homme,MIR0126,3,1
E02199,Q0120,cadeau leather pour femme,MIR0038,3,0
E02200,Q0108,decor home,MIR0226,7,0
E02201,Q0083,home decor for women,MIR0324,6,0
E02202,Q0076,leather in kigali,MIR0135,9,0
E02203,Q0099,cuir bag kigali,MIR0108,4,0
E02204,Q0052,cadeau salon,MIR0068,3,0
E02205,Q0031,cadeau leather kigali,MIR0312,9,0
E02206,Q0056,sac cuir maison,MIR0064,7,0
E02207,Q0120,cadeau leather pour femme,MIR0126,3,0
E02208,Q0033,cuir bag kigali,MIR0016,8,0
E02209,Q0011,earrings cadeau,MIR0329,8,0
E02210,Q0091,sac gift for women,MIR0203,2,0
E02211,Q0010,beaded necklace women,MIR0345,5,0
E02212,Q0102,home decor for men,MIR0218,5,0
E02213,Q0105,sac gift kigali,MIR0394,8,0
E02214,Q0060,basket for office,MIR0285,5,1
E02215,Q0094,sac cuir maison,MIR0198,7,0
E02216,Q0106,dress made in rwanda,MIR0175,2,1
E02217,Q0080,wallet for men,MIR0232,8,0
E02218,Q0065,wallet,MIR0373,2,0
E02219,Q0100,femme wallet for women,MIR0208,9,0
E02220,Q0073,cuir bag pour femme,MIR0237,5,0
E02221,Q0093,panier rwanda,MIR0329,1,1
E02222,Q0031,cadeau leather kigali,MIR0126,1,1
E02223,Q0120,cadeau leather pour femme,MIR0297,7,0
E02224,Q0094,sac cuir maison,MIR0366,10,0
E02225,Q0003,sac cuir femme kigali,MIR0113,4,0
E02226,Q0042,portefeuille rwanda,MIR0167,8,0
E02227,Q0044,cadeau maison,MIR0326,7,1
E02228,Q0099,cuir bag kigali,MIR0318,10,0
E02229,Q0058,cadeau maison,MIR0073,4,0
E02230,Q0030,gift women,MIR0280,9,0
E02231,Q0076,leather in kigali,MIR0349,6,0
E02232,Q0113,cadeau leather kigali,MIR0083,5,0
E02233,Q0024,baskt home,MIR0260,10,0
E02234,Q0029,cuir,MIR0184,9,0
E02235,Q0096,cadeau kigali,MIR0126,3,0
E02236,Q0069,decor home,MIR0246,1,1
E02237,Q0107,dress for office,MIR0099,2,0
E02238,Q0054,bag made in rwanda,MIR0114,5,1
E02239,Q0120,cadeau leather pour femme,MIR0301,6,0
E02240,Q0003,sac cuir femme kigali,MIR0080,9,0
E02241,Q0099,cuir bag kigali,MIR0390,10,0
E02242,Q0066,bag in kigali,MIR0083,6,0
E02243,Q0114,panier home decor pour femme,MIR0246,4,1
E02244,Q0070,deco basket rwanda,MIR0032,9,0
E02245,Q0069,decor home,MIR0246,1,1
E02246,Q0113,cadeau leather kigali,MIR0126,3,0
E02247,Q0034,basket in kigali,MIR0247,1,1
E02248,Q0090,belt for mom,MIR0299,8,0
E02249,Q0041,decor home,MIR0050,10,0
E02250,Q0050,cadeau kigali,MIR0122,10,0
E02251,Q0082,gift for mom,MIR0185,4,0
E02252,Q0004,wallet gift men,MIR0133,6,0
E02253,Q0038,panier home decor kigali,MIR0246,1,0
E02254,Q0013,table runner home,MIR0390,1,1
E02255,Q0076,leather in kigali,MIR0126,2,0
E02256,Q0084,earrings in kigali,MIR0087,3,0
E02257,Q0060,basket for office,MIR0249,3,0
E02258,Q0108,decor home,MIR0246,5,0
E02259,Q0082,gift for mom,MIR0205,9,0
E02260,Q0092,bijoux salon,MIR0126,7,0
E02261,Q0064,cuir bag kigali,MIR0019,8,1
E02262,Q0083,home decor for women,MIR0194,3,1
E02263,Q0099,cuir bag kigali,MIR0399,6,0
E02264,Q0026,small wallet,MIR0141,3,0
E02265,Q0011,earrings cadeau,MIR0356,3,0
E02266,Q0026,small wallet,MIR0214,9,0
E02267,Q0043,cuir bag for women,MIR0125,8,0
E02268,Q0105,sac gift kigali,MIR0168,1,1
E02269,Q0116,femme wallet for women,MIR0011,4,1
E02270,Q0018,house warming gift,MIR0168,3,1
E02271,Q0056,sac cuir maison,MIR0035,10,0
E02272,Q0002,cadeau en cuir pour femme,MIR0378,3,0
E02273,Q0071,wallet made in rwanda,MIR0378,4,0
E02274,Q0050,cadeau kigali,MIR0252,7,0
E02275,Q0001,leather bag for women,MIR0294,3,0
E02276,Q0033,cuir bag kigali,MIR0083,6,0
E02277,Q0112,bijoux pour femme,MIR0126,3,1
E02278,Q0095,bag for home,MIR0299,9,0
E02279,Q0045,jewelery,MIR0324,9,0
E02280,Q0043,cuir bag for women,MIR0378,2,1
E02281,Q0053,lether,MIR0388,5,0
E02282,Q0054,bag made in rwanda,MIR0092,10,0
E02283,Q0113,cadeau leather kigali,MIR0311,7,0
E02284,Q0117,sac gift rwanda,MIR0229,4,0
E02285,Q0120,cadeau leather pour femme,MIR0126,4,0
E02286,Q0082,gift for mom,MIR0064,3,0
E02287,Q0114,panier home decor pour femme,MIR0173,9,0
E02288,Q0107,dress for office,MIR0369,7,0
E02289,Q0072,decoration maison pour homme,MIR0098,5,0
E02290,Q0068,sac cuir salon,MIR0284,3,1
E02291,Q0017,gift for mom rwanda,MIR0291,8,0
E02292,Q0013,table runner home,MIR0390,2,1
E02293,Q0073,cuir bag pour femme,MIR0232,8,0
E02294,Q0102,home decor for men,MIR0344,8,0
E02295,Q0092,bijoux salon,MIR0021,1,0
E02296,Q0117,sac gift rwanda,MIR0304,6,0
E02297,Q0098,panier home decor for women,MIR0144,6,0
E02298,Q0067,sac gift pour femme,MIR0353,7,0
E02299,Q0033,cuir bag kigali,MIR0236,8,0
E02300,Q0047,baskt,MIR0065,10,0
E02301,Q0050,cadeau kigali,MIR0315,5,0
E02302,Q0086,bag in kigali,MIR0009,10,0
E02303,Q0058,cadeau maison,MIR0126,2,1
E02304,Q0120,cadeau leather pour femme,MIR0218,10,0
E02305,Q0111,decor home,MIR0228,4,0
E02306,Q0117,sac gift rwanda,MIR0138,6,0
E02307,Q0032,wallet made in rwanda,MIR0332,10,0
E02308,Q0052,cadeau salon,MIR0159,7,0
E02309,Q0015,crossbody leather,MIR0134,1,0
E02310,Q0024,baskt home,MIR0285,4,0
E02311,Q0008,panier decoration salon,MIR0329,1,1
E02312,Q0032,wallet made in rwanda,MIR0373,5,0
E02313,Q0109,earrings for home,MIR0178,9,0
E02314,Q0117,sac gift rwanda,MIR0168,5,0
E02315,Q0037,femme wallet for women,MIR0133,7,1
E02316,Q0062,bijoux salon,MIR0102,10,0
E02317,Q0078,sac gift rwanda,MIR0086,10,0
E02318,Q0035,portefeuille pour femme,MIR0400,7,0
E02319,Q0070,deco basket rwanda,MIR0238,6,0
E02320,Q0027,big tote,MIR0279,9,0
E02321,Q0004,wallet gift men,MIR0027,10,0
